labels,label
"{'rel_t_start': 1637.018982283, 'rel_t_end': 1637.509356283, 'anomaly': 'depression', 'transversity': 'no_transverse', 'severity': 'high_severity'}",0
"{'rel_t_start': 1637.788820227, 'rel_t_end': 1638.68911093, 'anomaly': 'depression', 'transversity': 'no_transverse', 'severity': 'middle_severity'}",0
"{'rel_t_start': 1641.218973799, 'rel_t_end': 1641.92909178, 'anomaly': 'bump', 'transversity': 'transverse', 'severity': 'middle_severity'}",0
"{'rel_t_start': 1642.014851114, 'rel_t_end': 1642.289776317, 'anomaly': 'depression', 'transversity': 'transverse', 'severity': 'small_severity'}",0
"{'rel_t_start': 1643.753094668, 'rel_t_end': 1644.099014149, 'anomaly': 'manhole', 'transversity': 'no_transverse', 'severity': 'small_severity'}",0
"{'rel_t_start': 1644.10889302, 'rel_t_end': 1644.698918353, 'anomaly': 'manhole', 'transversity': 'no_transverse', 'severity': 'small_severity'}",0
"{'rel_t_start': 1646.808806981, 'rel_t_end': 1647.368953962, 'anomaly': 'bump', 'transversity': 'no_transverse', 'severity': 'small_severity'}",0
"{'rel_t_start': 1647.529178647, 'rel_t_end': 1648.310504906, 'anomaly': 'depression', 'transversity': 'no_transverse', 'severity': 'small_severity'}",0
"{'rel_t_start': 1649.148938998, 'rel_t_end': 1649.658911091, 'anomaly': 'bump', 'transversity': 'transverse', 'severity': 'small_severity'}",0
"{'rel_t_start': 1650.549171627, 'rel_t_end': 1651.559147719, 'anomaly': 'crack', 'transversity': 'transverse', 'severity': 'high_severity'}",0
"{'rel_t_start': 1651.552215552, 'rel_t_end': 1651.808991867, 'anomaly': 'bump', 'transversity': 'no_transverse', 'severity': 'middle_severity'}",0
"{'rel_t_start': 1651.808991867, 'rel_t_end': 1652.030173311, 'anomaly': 'bump', 'transversity': 'no_transverse', 'severity': 'middle_severity'}",0
"{'rel_t_start': 1652.019075626, 'rel_t_end': 1652.288849367, 'anomaly': 'depression', 'transversity': 'no_transverse', 'severity': 'middle_severity'}",0
"{'rel_t_start': 1652.309658145, 'rel_t_end': 1653.129135255, 'anomaly': 'crack', 'transversity': 'no_transverse', 'severity': 'small_severity'}",0
"{'rel_t_start': 1655.51958692, 'rel_t_end': 1656.158783216, 'anomaly': 'manhole', 'transversity': 'no_transverse', 'severity': 'small_severity'}",0
"{'rel_t_start': 1658.768987474, 'rel_t_end': 1660.389043232, 'anomaly': 'crack', 'transversity': 'transverse', 'severity': 'high_severity'}",0
"{'rel_t_start': 1662.049040028, 'rel_t_end': 1662.329078083, 'anomaly': 'depression', 'transversity': 'transverse', 'severity': 'small_severity'}",0
"{'rel_t_start': 1663.399531916, 'rel_t_end': 1664.049076323, 'anomaly': 'crack', 'transversity': 'transverse', 'severity': 'middle_severity'}",0
"{'rel_t_start': 1664.198960286, 'rel_t_end': 1664.730276415, 'anomaly': 'depression', 'transversity': 'transverse', 'severity': 'small_severity'}",0
"{'rel_t_start': 1665.378928637, 'rel_t_end': 1666.269074692, 'anomaly': 'crack', 'transversity': 'no_transverse', 'severity': 'small_severity'}",0
"{'rel_t_start': 1667.058883728, 'rel_t_end': 1667.629092821, 'anomaly': 'manhole', 'transversity': 'no_transverse', 'severity': 'small_severity'}",0
"{'rel_t_start': 1668.808883264, 'rel_t_end': 1669.288834357, 'anomaly': 'crack', 'transversity': 'no_transverse', 'severity': 'small_severity'}",0
"{'rel_t_start': 1670.248985912, 'rel_t_end': 1671.538946429, 'anomaly': 'crack', 'transversity': 'no_transverse', 'severity': 'small_severity'}",0
"{'rel_t_start': 1670.449055597, 'rel_t_end': 1670.833092319, 'anomaly': 'manhole', 'transversity': 'no_transverse', 'severity': 'middle_severity'}",0
"{'rel_t_start': 1676.958919371, 'rel_t_end': 1677.269001, 'anomaly': 'depression', 'transversity': 'transverse', 'severity': 'middle_severity'}",0
"{'rel_t_start': 1679.648966739, 'rel_t_end': 1680.158974035, 'anomaly': 'manhole', 'transversity': 'no_transverse', 'severity': 'small_severity'}",0
"{'rel_t_start': 1686.009483199, 'rel_t_end': 1686.409288069, 'anomaly': 'bump', 'transversity': 'no_transverse', 'severity': 'middle_severity'}",0
"{'rel_t_start': 1686.55884868, 'rel_t_end': 1686.788824013, 'anomaly': 'bump', 'transversity': 'no_transverse', 'severity': 'middle_severity'}",0
"{'rel_t_start': 1696.368981266, 'rel_t_end': 1697.14918197, 'anomaly': 'depression', 'transversity': 'no_transverse', 'severity': 'small_severity'}",0
"{'rel_t_start': 1705.919004094, 'rel_t_end': 1706.219164316, 'anomaly': 'crack', 'transversity': 'no_transverse', 'severity': 'small_severity'}",0
"{'rel_t_start': 1706.648843723, 'rel_t_end': 1707.019065556, 'anomaly': 'crack', 'transversity': 'no_transverse', 'severity': 'small_severity'}",0
"{'rel_t_start': 1707.209097464, 'rel_t_end': 1707.849021167, 'anomaly': 'depression', 'transversity': 'transverse', 'severity': 'middle_severity'}",0
"{'rel_t_start': 1711.769003924, 'rel_t_end': 1712.028819202, 'anomaly': 'crack', 'transversity': 'no_transverse', 'severity': 'small_severity'}",0
"{'rel_t_start': 1712.218856035, 'rel_t_end': 1712.568861942, 'anomaly': 'crack', 'transversity': 'no_transverse', 'severity': 'small_severity'}",0
"{'rel_t_start': 1712.558822794, 'rel_t_end': 1713.109847553, 'anomaly': 'manhole', 'transversity': 'no_transverse', 'severity': 'middle_severity'}",0
"{'rel_t_start': 1713.139055645, 'rel_t_end': 1713.980188774, 'anomaly': 'manhole', 'transversity': 'no_transverse', 'severity': 'middle_severity'}",0
"{'rel_t_start': 1715.138866052, 'rel_t_end': 1715.768999644, 'anomaly': 'crack', 'transversity': 'no_transverse', 'severity': 'small_severity'}",0
"{'rel_t_start': 1716.758900273, 'rel_t_end': 1717.13968581, 'anomaly': 'crack', 'transversity': 'no_transverse', 'severity': 'small_severity'}",0
"{'rel_t_start': 1718.118821661, 'rel_t_end': 1718.418991679, 'anomaly': 'manhole', 'transversity': 'no_transverse', 'severity': 'small_severity'}",0
"{'rel_t_start': 1719.298995605, 'rel_t_end': 1719.698985012, 'anomaly': 'bump', 'transversity': 'transverse', 'severity': 'small_severity'}",0
"{'rel_t_start': 1726.299638063, 'rel_t_end': 1730.278904228, 'anomaly': 'crack', 'transversity': 'transverse', 'severity': 'high_severity'}",0
"{'rel_t_start': 1734.28900154, 'rel_t_end': 1734.799039947, 'anomaly': 'depression', 'transversity': 'no_transverse', 'severity': 'small_severity'}",0
"{'rel_t_start': 1734.799039947, 'rel_t_end': 1735.05888554, 'anomaly': 'crack', 'transversity': 'no_transverse', 'severity': 'small_severity'}",0
"{'rel_t_start': 1735.089227873, 'rel_t_end': 1735.57887178, 'anomaly': 'manhole', 'transversity': 'no_transverse', 'severity': 'small_severity'}",0
"{'rel_t_start': 1735.568793688, 'rel_t_end': 1735.878994187, 'anomaly': 'depression', 'transversity': 'no_transverse', 'severity': 'small_severity'}",0
"{'rel_t_start': 1736.309037391, 'rel_t_end': 1736.51887602, 'anomaly': 'depression', 'transversity': 'no_transverse', 'severity': 'small_severity'}",0
"{'rel_t_start': 1737.868945964, 'rel_t_end': 1739.058929723, 'anomaly': 'crack', 'transversity': 'transverse', 'severity': 'high_severity'}",0
"{'rel_t_start': 1740.338966, 'rel_t_end': 1740.919645036, 'anomaly': 'crack', 'transversity': 'no_transverse', 'severity': 'small_severity'}",0
"{'rel_t_start': 1744.329178164, 'rel_t_end': 1745.619252033, 'anomaly': 'crack', 'transversity': 'transverse', 'severity': 'high_severity'}",0
"{'rel_t_start': 1744.548889941, 'rel_t_end': 1744.859965663, 'anomaly': 'depression', 'transversity': 'no_transverse', 'severity': 'middle_severity'}",0
"{'rel_t_start': 1745.611232922, 'rel_t_end': 1746.558881737, 'anomaly': 'depression', 'transversity': 'no_transverse', 'severity': 'middle_severity'}",0
"{'rel_t_start': 1747.539385866, 'rel_t_end': 1748.28063418, 'anomaly': 'crack', 'transversity': 'no_transverse', 'severity': 'small_severity'}",0
"{'rel_t_start': 1755.289966842, 'rel_t_end': 1755.488976898, 'anomaly': 'bump', 'transversity': 'no_transverse', 'severity': 'small_severity'}",0
"{'rel_t_start': 1757.628957248, 'rel_t_end': 1758.129617767, 'anomaly': 'depression', 'transversity': 'transverse', 'severity': 'small_severity'}",0
"{'rel_t_start': 1777.930227903, 'rel_t_end': 1778.238813107, 'anomaly': 'depression', 'transversity': 'no_transverse', 'severity': 'small_severity'}",0
"{'rel_t_start': 1783.038836159, 'rel_t_end': 1783.238854159, 'anomaly': 'manhole', 'transversity': 'no_transverse', 'severity': 'small_severity'}",0
"{'rel_t_start': 1783.468876159, 'rel_t_end': 1783.700589714, 'anomaly': 'manhole', 'transversity': 'no_transverse', 'severity': 'small_severity'}",0
"{'rel_t_start': 1791.05897358, 'rel_t_end': 1791.355826302, 'anomaly': 'manhole', 'transversity': 'no_transverse', 'severity': 'small_severity'}",0
"{'rel_t_start': 1794.418947949, 'rel_t_end': 1794.71892206, 'anomaly': 'manhole', 'transversity': 'no_transverse', 'severity': 'small_severity'}",0
"{'rel_t_start': 1802.909889833, 'rel_t_end': 1803.46898724, 'anomaly': 'depression', 'transversity': 'no_transverse', 'severity': 'high_severity'}",0
"{'rel_t_start': 1803.46898724, 'rel_t_end': 1804.710088443, 'anomaly': 'manhole', 'transversity': 'no_transverse', 'severity': 'high_severity'}",0
"{'rel_t_start': 1807.929462052, 'rel_t_end': 1808.078789533, 'anomaly': 'crack', 'transversity': 'no_transverse', 'severity': 'small_severity'}",0
"{'rel_t_start': 1809.448870384, 'rel_t_end': 1810.07883381, 'anomaly': 'manhole', 'transversity': 'no_transverse', 'severity': 'small_severity'}",0
"{'rel_t_start': 1811.069005902, 'rel_t_end': 1811.658971531, 'anomaly': 'manhole', 'transversity': 'no_transverse', 'severity': 'small_severity'}",0
"{'rel_t_start': 1813.008863623, 'rel_t_end': 1813.398912363, 'anomaly': 'manhole', 'transversity': 'no_transverse', 'severity': 'small_severity'}",0
"{'rel_t_start': 1813.419029326, 'rel_t_end': 1814.078822326, 'anomaly': 'manhole', 'transversity': 'no_transverse', 'severity': 'middle_severity'}",0
"{'rel_t_start': 1814.06903027, 'rel_t_end': 1814.659058511, 'anomaly': 'depression', 'transversity': 'transverse', 'severity': 'small_severity'}",0
"{'rel_t_start': 1816.539026176, 'rel_t_end': 1817.478824361, 'anomaly': 'crack', 'transversity': 'no_transverse', 'severity': 'small_severity'}",0
"{'rel_t_start': 1816.738790935, 'rel_t_end': 1816.998770046, 'anomaly': 'manhole', 'transversity': 'no_transverse', 'severity': 'small_severity'}",0
"{'rel_t_start': 1820.529216063, 'rel_t_end': 1820.908974489, 'anomaly': 'manhole', 'transversity': 'no_transverse', 'severity': 'small_severity'}",0
"{'rel_t_start': 1861.07894265, 'rel_t_end': 1861.258893094, 'anomaly': 'bump', 'transversity': 'no_transverse', 'severity': 'small_severity'}",0
"{'rel_t_start': 1862.029137557, 'rel_t_end': 1862.258946205, 'anomaly': 'bump', 'transversity': 'no_transverse', 'severity': 'small_severity'}",0
"{'rel_t_start': 1862.828961371, 'rel_t_end': 1863.058960834, 'anomaly': 'bump', 'transversity': 'no_transverse', 'severity': 'small_severity'}",0
"{'rel_t_start': 1872.522656865, 'rel_t_end': 1882.318931656, 'anomaly': 'crack', 'transversity': 'transverse', 'severity': 'middle_severity'}",0
"{'rel_t_start': 1881.558871786, 'rel_t_end': 1881.928938008, 'anomaly': 'manhole', 'transversity': 'no_transverse', 'severity': 'small_severity'}",0
"{'rel_t_start': 1887.060545319, 'rel_t_end': 1894.379037482, 'anomaly': 'crack', 'transversity': 'transverse', 'severity': 'middle_severity'}",0
"{'rel_t_start': 1904.789014309, 'rel_t_end': 1905.778883142, 'anomaly': 'depression', 'transversity': 'transverse', 'severity': 'small_severity'}",0
"{'rel_t_start': 1905.778883142, 'rel_t_end': 1906.988845437, 'anomaly': 'depression', 'transversity': 'transverse', 'severity': 'middle_severity'}",0
"{'rel_t_start': 1929.349099128, 'rel_t_end': 1929.669090813, 'anomaly': 'depression', 'transversity': 'no_transverse', 'severity': 'small_severity'}",0
"{'rel_t_start': 1930.80333183, 'rel_t_end': 1931.788995034, 'anomaly': 'manhole', 'transversity': 'no_transverse', 'severity': 'middle_severity'}",0
"{'rel_t_start': 1939.558910529, 'rel_t_end': 1940.309076528, 'anomaly': 'manhole', 'transversity': 'no_transverse', 'severity': 'small_severity'}",0
"{'rel_t_start': 1954.099102428, 'rel_t_end': 1954.499237261, 'anomaly': 'manhole', 'transversity': 'no_transverse', 'severity': 'small_severity'}",0
"{'rel_t_start': 1954.578899779, 'rel_t_end': 1955.148879594, 'anomaly': 'manhole', 'transversity': 'no_transverse', 'severity': 'small_severity'}",0
"{'rel_t_start': 1987.248991482, 'rel_t_end': 1987.530866, 'anomaly': 'manhole', 'transversity': 'no_transverse', 'severity': 'small_severity'}",0
"{'rel_t_start': 1987.828965871, 'rel_t_end': 1988.209079759, 'anomaly': 'manhole', 'transversity': 'no_transverse', 'severity': 'small_severity'}",0
"{'rel_t_start': 2002.998790602, 'rel_t_end': 2003.970253639, 'anomaly': 'crack', 'transversity': 'no_transverse', 'severity': 'small_severity'}",0
"{'rel_t_start': 2006.659030341, 'rel_t_end': 2006.8087721, 'anomaly': 'depression', 'transversity': 'transverse', 'severity': 'small_severity'}",0
"{'rel_t_start': 2007.199268229, 'rel_t_end': 2007.348824933, 'anomaly': 'bump', 'transversity': 'no_transverse', 'severity': 'small_severity'}",0
"{'rel_t_start': 2008.379440451, 'rel_t_end': 2008.589056154, 'anomaly': 'crack', 'transversity': 'no_transverse', 'severity': 'small_severity'}",0
"{'rel_t_start': 2009.389005487, 'rel_t_end': 2010.338950598, 'anomaly': 'crack', 'transversity': 'no_transverse', 'severity': 'middle_severity'}",0
"{'rel_t_start': 2012.719086911, 'rel_t_end': 2013.219294541, 'anomaly': 'bump', 'transversity': 'no_transverse', 'severity': 'small_severity'}",0
"{'rel_t_start': 2014.388846595, 'rel_t_end': 2015.019758484, 'anomaly': 'depression', 'transversity': 'no_transverse', 'severity': 'small_severity'}",0
"{'rel_t_start': 2017.899938241, 'rel_t_end': 2018.748893537, 'anomaly': 'crack', 'transversity': 'no_transverse', 'severity': 'small_severity'}",0
"{'rel_t_start': 2020.01979774, 'rel_t_end': 2020.388853073, 'anomaly': 'bump', 'transversity': 'no_transverse', 'severity': 'small_severity'}",0
"{'rel_t_start': 2022.548922128, 'rel_t_end': 2022.808976146, 'anomaly': 'crack', 'transversity': 'no_transverse', 'severity': 'small_severity'}",0
"{'rel_t_start': 2023.479462757, 'rel_t_end': 2023.99894596, 'anomaly': 'depression', 'transversity': 'transverse', 'severity': 'middle_severity'}",0
"{'rel_t_start': 2027.228973829, 'rel_t_end': 2027.489227365, 'anomaly': 'bump', 'transversity': 'no_transverse', 'severity': 'small_severity'}",0
"{'rel_t_start': 2028.808827698, 'rel_t_end': 2029.878769642, 'anomaly': 'crack', 'transversity': 'no_transverse', 'severity': 'small_severity'}",0
"{'rel_t_start': 2030.838803012, 'rel_t_end': 2032.529026177, 'anomaly': 'crack', 'transversity': 'transverse', 'severity': 'small_severity'}",0
"{'rel_t_start': 2032.848993844, 'rel_t_end': 2033.51883688, 'anomaly': 'crack', 'transversity': 'no_transverse', 'severity': 'small_severity'}",0
"{'rel_t_start': 2040.84896982, 'rel_t_end': 2041.468883135, 'anomaly': 'depression', 'transversity': 'transverse', 'severity': 'small_severity'}",0
"{'rel_t_start': 2042.438909931, 'rel_t_end': 2042.959690097, 'anomaly': 'bump', 'transversity': 'transverse', 'severity': 'small_severity'}",0
"{'rel_t_start': 2045.929212447, 'rel_t_end': 2046.489238224, 'anomaly': 'manhole', 'transversity': 'no_transverse', 'severity': 'small_severity'}",0
"{'rel_t_start': 2048.868824242, 'rel_t_end': 2049.703171908, 'anomaly': 'depression', 'transversity': 'no_transverse', 'severity': 'high_severity'}",0
"{'rel_t_start': 2050.349295055, 'rel_t_end': 2050.879046222, 'anomaly': 'manhole', 'transversity': 'no_transverse', 'severity': 'small_severity'}",0
"{'rel_t_start': 2055.348856867, 'rel_t_end': 2055.878854219, 'anomaly': 'manhole', 'transversity': 'no_transverse', 'severity': 'small_severity'}",0
"{'rel_t_start': 2060.469309383, 'rel_t_end': 2061.129285994, 'anomaly': 'depression', 'transversity': 'transverse', 'severity': 'small_severity'}",0
"{'rel_t_start': 2063.010123974, 'rel_t_end': 2063.559349492, 'anomaly': 'manhole', 'transversity': 'no_transverse', 'severity': 'small_severity'}",0
"{'rel_t_start': 2067.109068305, 'rel_t_end': 2067.719327471, 'anomaly': 'manhole', 'transversity': 'no_transverse', 'severity': 'small_severity'}",0
"{'rel_t_start': 2072.33899395, 'rel_t_end': 2072.953536338, 'anomaly': 'manhole', 'transversity': 'no_transverse', 'severity': 'small_severity'}",0
"{'rel_t_start': 2111.529132556, 'rel_t_end': 2112.248875611, 'anomaly': 'depression', 'transversity': 'transverse', 'severity': 'small_severity'}",0
"{'rel_t_start': 2132.17913097, 'rel_t_end': 2132.89912958, 'anomaly': 'depression', 'transversity': 'no_transverse', 'severity': 'small_severity'}",0
"{'rel_t_start': 2133.539249265, 'rel_t_end': 2134.168832709, 'anomaly': 'depression', 'transversity': 'no_transverse', 'severity': 'small_severity'}",0
"{'rel_t_start': 2137.318944541, 'rel_t_end': 2137.68883504, 'anomaly': 'crack', 'transversity': 'no_transverse', 'severity': 'small_severity'}",0
"{'rel_t_start': 2142.41888376, 'rel_t_end': 2142.84926963, 'anomaly': 'crack', 'transversity': 'no_transverse', 'severity': 'small_severity'}",0
"{'rel_t_start': 2164.589092117, 'rel_t_end': 2165.02884658, 'anomaly': 'manhole', 'transversity': 'no_transverse', 'severity': 'small_severity'}",0
"{'rel_t_start': 2169.570482984, 'rel_t_end': 2170.028769503, 'anomaly': 'manhole', 'transversity': 'no_transverse', 'severity': 'small_severity'}",0
"{'rel_t_start': 2176.86893248, 'rel_t_end': 2177.580554128, 'anomaly': 'manhole', 'transversity': 'no_transverse', 'severity': 'high_severity'}",0
"{'rel_t_start': 2179.969153293, 'rel_t_end': 2180.728876811, 'anomaly': 'manhole', 'transversity': 'no_transverse', 'severity': 'high_severity'}",0
"{'rel_t_start': 2182.899306791, 'rel_t_end': 2183.418933476, 'anomaly': 'manhole', 'transversity': 'no_transverse', 'severity': 'middle_severity'}",0
"{'rel_t_start': 2186.329036937, 'rel_t_end': 2187.089083567, 'anomaly': 'manhole', 'transversity': 'no_transverse', 'severity': 'middle_severity'}",0
"{'rel_t_start': 2211.372786052, 'rel_t_end': 2211.979300644, 'anomaly': 'manhole', 'transversity': 'no_transverse', 'severity': 'middle_severity'}",0
"{'rel_t_start': 2220.309046602, 'rel_t_end': 2220.949366676, 'anomaly': 'manhole', 'transversity': 'no_transverse', 'severity': 'middle_severity'}",0
"{'rel_t_start': 2222.258926897, 'rel_t_end': 2222.889680619, 'anomaly': 'manhole', 'transversity': 'no_transverse', 'severity': 'middle_severity'}",0
"{'rel_t_start': 2225.11935884, 'rel_t_end': 2225.639061673, 'anomaly': 'manhole', 'transversity': 'no_transverse', 'severity': 'middle_severity'}",0
"{'rel_t_start': 2249.049113937, 'rel_t_end': 2249.341701529, 'anomaly': 'crack', 'transversity': 'no_transverse', 'severity': 'small_severity'}",0
"{'rel_t_start': 2254.798787285, 'rel_t_end': 2255.159334063, 'anomaly': 'crack', 'transversity': 'no_transverse', 'severity': 'small_severity'}",0
"{'rel_t_start': 2257.379044469, 'rel_t_end': 2257.779012247, 'anomaly': 'crack', 'transversity': 'no_transverse', 'severity': 'small_severity'}",0
"{'rel_t_start': 2259.14899732, 'rel_t_end': 2259.629048894, 'anomaly': 'crack', 'transversity': 'no_transverse', 'severity': 'small_severity'}",0
"{'rel_t_start': 2308.438826346, 'rel_t_end': 2308.948950846, 'anomaly': 'manhole', 'transversity': 'no_transverse', 'severity': 'small_severity'}",0
"{'rel_t_start': 2326.108839724, 'rel_t_end': 2326.618887095, 'anomaly': 'manhole', 'transversity': 'no_transverse', 'severity': 'small_severity'}",0
"{'rel_t_start': 2336.8389502, 'rel_t_end': 2337.768841495, 'anomaly': 'crack', 'transversity': 'no_transverse', 'severity': 'small_severity'}",0
"{'rel_t_start': 2361.918958407, 'rel_t_end': 2362.548970462, 'anomaly': 'manhole', 'transversity': 'no_transverse', 'severity': 'middle_severity'}",0
"{'rel_t_start': 2362.998885851, 'rel_t_end': 2363.642370684, 'anomaly': 'manhole', 'transversity': 'no_transverse', 'severity': 'small_severity'}",0
"{'rel_t_start': 2369.798905032, 'rel_t_end': 2370.349124717, 'anomaly': 'bump', 'transversity': 'no_transverse', 'severity': 'small_severity'}",0
"{'rel_t_start': 2380.588930136, 'rel_t_end': 2380.798909525, 'anomaly': 'crack', 'transversity': 'no_transverse', 'severity': 'small_severity'}",0
"{'rel_t_start': 2381.728891339, 'rel_t_end': 2381.998913173, 'anomaly': 'depression', 'transversity': 'no_transverse', 'severity': 'small_severity'}",0
"{'rel_t_start': 2385.849401467, 'rel_t_end': 2386.239467392, 'anomaly': 'manhole', 'transversity': 'no_transverse', 'severity': 'small_severity'}",0
"{'rel_t_start': 2388.830590391, 'rel_t_end': 2389.339051779, 'anomaly': 'manhole', 'transversity': 'no_transverse', 'severity': 'middle_severity'}",0
"{'rel_t_start': 2390.688864408, 'rel_t_end': 2391.030136538, 'anomaly': 'crack', 'transversity': 'no_transverse', 'severity': 'small_severity'}",0
"{'rel_t_start': 2391.388920778, 'rel_t_end': 2391.818804556, 'anomaly': 'crack', 'transversity': 'no_transverse', 'severity': 'small_severity'}",0
"{'rel_t_start': 2391.830184833, 'rel_t_end': 2392.408856778, 'anomaly': 'manhole', 'transversity': 'no_transverse', 'severity': 'high_severity'}",0
"{'rel_t_start': 2394.588888776, 'rel_t_end': 2395.169809887, 'anomaly': 'manhole', 'transversity': 'no_transverse', 'severity': 'middle_severity'}",0
"{'rel_t_start': 2406.93899175, 'rel_t_end': 2407.229221139, 'anomaly': 'crack', 'transversity': 'no_transverse', 'severity': 'small_severity'}",0
"{'rel_t_start': 2412.77081808, 'rel_t_end': 2413.078795765, 'anomaly': 'crack', 'transversity': 'no_transverse', 'severity': 'small_severity'}",0
"{'rel_t_start': 2420.038909168, 'rel_t_end': 2420.489122298, 'anomaly': 'crack', 'transversity': 'no_transverse', 'severity': 'small_severity'}",0
"{'rel_t_start': 2421.691443705, 'rel_t_end': 2422.189019056, 'anomaly': 'crack', 'transversity': 'no_transverse', 'severity': 'middle_severity'}",0
"{'rel_t_start': 2429.679770441, 'rel_t_end': 2430.410919125, 'anomaly': 'crack', 'transversity': 'no_transverse', 'severity': 'small_severity'}",0
"{'rel_t_start': 2430.978835569, 'rel_t_end': 2431.448959365, 'anomaly': 'crack', 'transversity': 'no_transverse', 'severity': 'small_severity'}",0
"{'rel_t_start': 2432.138904772, 'rel_t_end': 2432.489068402, 'anomaly': 'crack', 'transversity': 'no_transverse', 'severity': 'small_severity'}",0
"{'rel_t_start': 2432.689011902, 'rel_t_end': 2433.089743272, 'anomaly': 'crack', 'transversity': 'no_transverse', 'severity': 'small_severity'}",0
"{'rel_t_start': 2439.809932046, 'rel_t_end': 2440.519354027, 'anomaly': 'crack', 'transversity': 'no_transverse', 'severity': 'small_severity'}",0
"{'rel_t_start': 2446.388965653, 'rel_t_end': 2446.77905819, 'anomaly': 'crack', 'transversity': 'no_transverse', 'severity': 'small_severity'}",0
"{'rel_t_start': 2454.698842852, 'rel_t_end': 2455.058826222, 'anomaly': 'crack', 'transversity': 'no_transverse', 'severity': 'middle_severity'}",0
"{'rel_t_start': 2461.769055662, 'rel_t_end': 2462.089254458, 'anomaly': 'crack', 'transversity': 'no_transverse', 'severity': 'small_severity'}",0
"{'rel_t_start': 2466.17893903, 'rel_t_end': 2466.498968196, 'anomaly': 'crack', 'transversity': 'no_transverse', 'severity': 'small_severity'}",0
"{'rel_t_start': 2476.228880709, 'rel_t_end': 2476.388800783, 'anomaly': 'crack', 'transversity': 'no_transverse', 'severity': 'small_severity'}",0
"{'rel_t_start': 2502.009800379, 'rel_t_end': 2502.549166971, 'anomaly': 'depression', 'transversity': 'transverse', 'severity': 'middle_severity'}",0
"{'rel_t_start': 2507.078928728, 'rel_t_end': 2507.390175246, 'anomaly': 'crack', 'transversity': 'no_transverse', 'severity': 'small_severity'}",0
"{'rel_t_start': 2523.380235885, 'rel_t_end': 2524.878826939, 'anomaly': 'crack', 'transversity': 'no_transverse', 'severity': 'high_severity'}",0
"{'rel_t_start': 2525.779868291, 'rel_t_end': 2525.948930216, 'anomaly': 'crack', 'transversity': 'no_transverse', 'severity': 'small_severity'}",0
"{'rel_t_start': 2526.933371197, 'rel_t_end': 2527.049911438, 'anomaly': 'crack', 'transversity': 'no_transverse', 'severity': 'small_severity'}",0
"{'rel_t_start': 2527.228831549, 'rel_t_end': 2527.709049938, 'anomaly': 'crack', 'transversity': 'no_transverse', 'severity': 'small_severity'}",0
"{'rel_t_start': 2527.838837271, 'rel_t_end': 2528.208978623, 'anomaly': 'crack', 'transversity': 'no_transverse', 'severity': 'small_severity'}",0
"{'rel_t_start': 2532.868998786, 'rel_t_end': 2533.530246953, 'anomaly': 'crack', 'transversity': 'no_transverse', 'severity': 'small_severity'}",0
"{'rel_t_start': 2533.698946638, 'rel_t_end': 2534.229031989, 'anomaly': 'crack', 'transversity': 'no_transverse', 'severity': 'small_severity'}",0
"{'rel_t_start': 2535.179219044, 'rel_t_end': 2535.349103452, 'anomaly': 'crack', 'transversity': 'no_transverse', 'severity': 'small_severity'}",0
"{'rel_t_start': 2543.918959891, 'rel_t_end': 2544.14912465, 'anomaly': 'crack', 'transversity': 'no_transverse', 'severity': 'small_severity'}",0
"{'rel_t_start': 2546.120120797, 'rel_t_end': 2546.526623241, 'anomaly': 'crack', 'transversity': 'no_transverse', 'severity': 'small_severity'}",0
"{'rel_t_start': 2550.529070535, 'rel_t_end': 2550.990503553, 'anomaly': 'crack', 'transversity': 'no_transverse', 'severity': 'small_severity'}",0
"{'rel_t_start': 2579.688993333, 'rel_t_end': 2579.988851073, 'anomaly': 'crack', 'transversity': 'no_transverse', 'severity': 'small_severity'}",0
"{'rel_t_start': 2580.588964591, 'rel_t_end': 2580.888835758, 'anomaly': 'crack', 'transversity': 'no_transverse', 'severity': 'small_severity'}",0
"{'rel_t_start': 2584.208723404, 'rel_t_end': 2584.419105311, 'anomaly': 'crack', 'transversity': 'no_transverse', 'severity': 'small_severity'}",0
"{'rel_t_start': 2584.568958867, 'rel_t_end': 2584.848850829, 'anomaly': 'crack', 'transversity': 'no_transverse', 'severity': 'small_severity'}",0
"{'rel_t_start': 2586.909051199, 'rel_t_end': 2587.167255736, 'anomaly': 'crack', 'transversity': 'no_transverse', 'severity': 'small_severity'}",0
"{'rel_t_start': 2593.899125935, 'rel_t_end': 2594.169476972, 'anomaly': 'crack', 'transversity': 'no_transverse', 'severity': 'small_severity'}",0
"{'rel_t_start': 2599.419678025, 'rel_t_end': 2599.72882108, 'anomaly': 'crack', 'transversity': 'no_transverse', 'severity': 'small_severity'}",0
"{'rel_t_start': 2599.878894469, 'rel_t_end': 2600.128760172, 'anomaly': 'crack', 'transversity': 'no_transverse', 'severity': 'small_severity'}",0
"{'rel_t_start': 2603.648867207, 'rel_t_end': 2604.089210225, 'anomaly': 'crack', 'transversity': 'no_transverse', 'severity': 'middle_severity'}",0
"{'rel_t_start': 2604.108842985, 'rel_t_end': 2605.318797984, 'anomaly': 'crack', 'transversity': 'no_transverse', 'severity': 'small_severity'}",0
"{'rel_t_start': 2605.948783002, 'rel_t_end': 2606.26883565, 'anomaly': 'crack', 'transversity': 'no_transverse', 'severity': 'small_severity'}",0
